year,level,state,state_code,district,total_votes,candidate,party,votes,percentage,winner,incumbent,open_seat
1978,house,California,CA,31,82157,Don Grimshaw,Republican,26490,32.2,False,False,False
1978,house,California,CA,32,103609,Glenn M. Anderson,Democratic,74004,71.4,True,True,False
1978,house,California,CA,32,103609,Sonya Mathison,Republican,23242,22.4,False,False,False
1978,house,California,CA,32,103609,Ida Bader,American Independent,6363,6.1,False,False,False
1978,house,California,CA,33,142073,Wayne R. Grisham,Republican,,56.0,True,False,True
1978,house,California,CA,33,142073,Dennis S. Kazarian,Democratic,62540,44.0,False,False,True
1978,house,California,CA,34,168572,Dan Lungren,Republican,90554,53.7,True,False,False
1978,house,California,CA,34,168572,Mark W. Hannaford,Democratic,,43.7,False,True,False
1978,house,California,CA,34,168572,Lawrence John Stafford,American Independent,4410,2.6,False,False,False
1978,house,California,CA,35,148830,James F. Lloyd,Democratic,,54.0,True,True,False
1978,house,California,CA,35,148830,David Dreier,Republican,68442,46.0,False,False,False
1978,house,California,CA,36,127865,George Brown Jr.,Democratic,80448,62.9,True,True,True
1978,house,California,CA,36,127865,Dana Warren Carmody,Republican,47417,37.1,False,False,True
1978,house,California,CA,37,173588,Jerry Lewis,Republican,106581,61.4,True,False,True
1978,house,California,CA,37,173588,Dan Corcoran,Democratic,60463,34.8,False,False,True
1978,house,California,CA,37,173588,Bernard Wahl,American Independent,6544,3.8,False,False,True
1978,house,California,CA,38,128769,Jerry M. Patterson,Democratic,75471,58.6,True,True,False
1978,house,California,CA,38,128769,Dan Goedeke,Republican,53298,41.4,False,False,False
1978,house,California,CA,39,176051,William E. Dannemeyer,Republican,112160,63.7,True,False,True
1978,house,California,CA,39,176051,"William E. ""Bill"" Farris",Democratic,,36.3,False,False,True
1978,house,California,CA,40,224240,Robert Badham,Republican,147882,65.9,True,True,False
1978,house,California,CA,40,224240,Jim McGuy,Democratic,76358,34.1,False,False,False
1978,house,California,CA,41,185225,Bob Wilson,Republican,107685,58.1,True,True,False
1978,house,California,CA,41,185225,King Golden Jr.,Democratic,77540,41.9,False,False,False
1978,house,California,CA,42,115445,Lionel Van Deerlin,Democratic,85126,73.7,True,True,False
1978,house,California,CA,42,115445,Lawrence C. Mattera,Republican,30319,26.3,False,False,False
1978,house,California,CA,43,243458,Clair Burgener,Republican,167150,68.7,True,True,False
1978,house,California,CA,43,243458,Ruben B. Brooks,Democratic,,31.3,False,False,False
1978,house,Colorado,CO,1,,Pat Schroeder,Democratic,,61.5,True,True,False
1978,house,Colorado,CO,1,,Gene Hutcheson,Republican,,37.0,False,False,False
1978,house,Colorado,CO,1,,Susan Lorraine Adley,Unknown,,1.5,False,False,False
1978,house,Colorado,CO,2,,Tim Wirth,Democratic,,52.9,True,True,False
1978,house,Colorado,CO,2,,Ed Scott,Republican,,47.1,False,False,False
1978,house,Colorado,CO,3,,Ray Kogovsek,Democratic,,49.3,True,False,True
1978,house,Colorado,CO,3,,Harold L. McCormick,Republican,,49.0,False,False,True
1978,house,Colorado,CO,3,,Henry John Olshaw,Independent,,1.7,False,False,True
1978,house,Colorado,CO,4,,James Paul Johnson,Republican,,61.2,True,True,False
1978,house,Colorado,CO,4,,Morgan Smith,Democratic,,38.8,False,False,False
1978,house,Colorado,CO,5,,Ken Kramer,Republican,,59.8,True,False,True
1978,house,Colorado,CO,5,,Gerry Frank,Democratic,,34.4,False,False,True
1978,house,Colorado,CO,5,,L. W. Dan Bridges,Independent,,5.8,False,False,True
1978,house,Connecticut,CT,1,,William R. Cotter,Democratic,,59.6,True,True,False
1978,house,Connecticut,CT,1,,Ben F. Andrews Jr.,Republican,,39.3,False,False,False
1978,house,Connecticut,CT,1,,Donna C. McDonough,Unknown,,1.1,False,False,False
1978,house,Connecticut,CT,2,,Chris Dodd,Democratic,,69.9,True,True,False
1978,house,Connecticut,CT,2,,Thomas Hudson Connell,Republican,,30.1,False,False,False
1978,house,Connecticut,CT,3,,Robert Giaimo,Democratic,,58.1,True,True,False
1978,house,Connecticut,CT,3,,John G. Pucciano,Republican,,40.0,False,False,False
1978,house,Connecticut,CT,3,,Joelle R. Fishman,Unknown,,1.8,False,False,False
1978,house,Connecticut,CT,4,,Stewart McKinney,Republican,,58.4,True,True,False
1978,house,Connecticut,CT,4,,Michael G. Morgan,Democratic,,41.6,False,False,False
1978,house,Connecticut,CT,5,,William R. Ratchford,Democratic,,52.3,True,False,True
1978,house,Connecticut,CT,5,,George C. Guidera,Republican,,47.7,False,False,True
1978,house,Connecticut,CT,6,,Toby Moffett,Democratic,,64.2,True,True,False
1978,house,Connecticut,CT,6,,Daniel F. Mackinnon,Republican,,35.8,False,False,False
1978,house,Delaware,DE,AL,,Thomas B. Evans Jr.,Republican,,58.2,True,True,False
1978,house,Delaware,DE,AL,,Gary E. Hindes,Democratic,,41.2,False,False,False
1978,house,Delaware,DE,AL,,James E. Hicks,American Independent,,0.6,False,False,False
1978,house,Florida,FL,1,,Earl Hutto,Democratic,,63.3,True,False,True
1978,house,Florida,FL,1,,Warren Briggs,Republican,,36.7,False,False,True
1978,house,Florida,FL,2,,Don Fuqua,Democratic,,81.7,True,True,False
1978,house,Florida,FL,2,,Pete Brathwaite,Republican,,18.3,False,False,False
1978,house,Florida,FL,3,,Charles E. Bennett,Democratic,,100.0,True,True,False
1978,house,Florida,FL,4,,Bill Chappell,Democratic,,73.1,True,True,False
1978,house,Florida,FL,4,,Tom Boney,Republican,,26.9,False,False,False
1978,house,Florida,FL,5,,Richard Kelly,Republican,,51.1,True,True,False
1978,house,Florida,FL,5,,David Ryan Best,Democratic,,48.9,False,False,False
1978,house,Florida,FL,6,,Bill Young,Republican,,78.8,True,True,False
1978,house,Florida,FL,6,,Jim Christison,Democratic,,21.2,False,False,False
1978,house,Florida,FL,7,,Sam Gibbons,Democratic,,100.0,True,True,False
1978,house,Florida,FL,8,,Andy Ireland,Democratic,,100.0,True,True,False
1978,house,Florida,FL,9,,Bill Nelson,Democratic,,61.5,True,False,True
1978,house,Florida,FL,9,,Edward Gurney,Republican,,38.5,False,False,True
1978,house,Florida,FL,10,,Skip Bafalis,Republican,,100.0,True,True,False
1978,house,Florida,FL,11,,Dan Mica,Democratic,,55.3,True,False,True
1978,house,Florida,FL,11,,Bill James,Republican,,44.7,False,False,True
1978,house,Florida,FL,12,,Edward J. Stack,Democratic,,61.6,True,False,False
1978,house,Florida,FL,12,,J. Herbert Burke,Republican,,38.4,False,True,False
1978,house,Florida,FL,13,,William Lehman,Democratic,,100.0,True,True,False
1978,house,Florida,FL,14,,Claude Pepper,Democratic,,63.1,True,True,False
1978,house,Florida,FL,14,,Al Cárdenas,Republican,,36.9,False,False,False
1978,house,Florida,FL,15,,Dante Fascell,Democratic,,74.2,True,True,False
1978,house,Florida,FL,15,,Herbert J. Hoodwin,Republican,,25.8,False,False,False
1978,house,Georgia,GA,1,,Bo Ginn,Democratic,,100.0,True,True,False
1978,house,Georgia,GA,2,,Dawson Mathis,Democratic,,100.0,True,True,False
1978,house,Georgia,GA,3,,Jack Brinkley,Democratic,,100.0,True,True,False
1978,house,Georgia,GA,4,,Elliott H. Levitas,Democratic,,80.9,True,True,False
1978,house,Georgia,GA,4,,Homer Cheung,Republican,,19.1,False,False,False
1978,house,Georgia,GA,5,,Wyche Fowler,Democratic,,75.5,True,True,False
1978,house,Georgia,GA,5,,Thomas P. Bowles Jr.,Republican,,24.5,False,False,False
1978,house,Georgia,GA,6,,Newt Gingrich,Republican,,54.4,True,False,True
1978,house,Georgia,GA,6,,Virginia Shapard,Democratic,,45.6,False,False,True
1978,house,Georgia,GA,7,,Larry McDonald,Democratic,,66.5,True,True,False
1978,house,Georgia,GA,7,,Ernest Norsworthy,Republican,,33.5,False,False,False
1978,house,Georgia,GA,8,,Billy Lee Evans,Democratic,,100.0,True,True,False
1978,house,Georgia,GA,9,,Ed Jenkins,Democratic,,76.9,True,True,False
1978,house,Georgia,GA,9,,David G. Ashworth,Republican,,23.1,False,False,False
1978,house,Georgia,GA,10,,Doug Barnard Jr.,Democratic,,100.0,True,True,False
1978,house,Hawaii,HI,1,,Cecil Heftel,Democratic,,73.3,True,True,False
1978,house,Hawaii,HI,1,,William D. Spillane,Republican,,21.2,False,False,False
1978,house,Hawaii,HI,1,,Peter David Larsen,Unknown,,3.7,False,False,False
1978,house,Hawaii,HI,1,,Debra Figueroa,Unknown,,1.8,False,False,False
1978,house,Hawaii,HI,2,,Daniel Akaka,Democratic,,85.7,True,True,False
1978,house,Hawaii,HI,2,,Charlie Isaak,Republican,,11.4,False,False,False
1978,house,Hawaii,HI,2,,Amelia L. Fritts,Unknown,,2.9,False,False,False
1978,house,Idaho,ID,1,,Steve Symms,Republican,,59.9,True,True,False
1978,house,Idaho,ID,1,,Roy Truby,Democratic,,40.1,False,False,False
1978,house,Idaho,ID,2,,George V. Hansen,Republican,,57.3,True,True,True
1978,house,Idaho,ID,2,,Stan Kress,Democratic,,42.7,False,False,True
1978,house,Illinois,IL,1,,Bennett Stewart,Democratic,,58.5,True,False,True
1978,house,Illinois,IL,1,,A. A. Rayner Jr.,Republican,,41.3,False,False,True
1978,house,Illinois,IL,1,,Others,Unknown,,0.2,False,False,True
1978,house,Illinois,IL,2,,Morgan F. Murphy,Democratic,,86.0,True,True,False
1978,house,Illinois,IL,2,,James P. Wognum,Republican,,11.8,False,False,False
1978,house,Illinois,IL,2,,Carl Stanley Holmes,Independent,,2.2,False,False,False
1978,house,Illinois,IL,3,,Marty Russo,Democratic,,65.2,True,True,False
1978,house,Illinois,IL,3,,Robert L. Dunne,Republican,,34.8,False,False,False
1978,house,Illinois,IL,4,,Ed Derwinski,Republican,,66.9,True,True,False
1978,house,Illinois,IL,4,,Andrew Thomas,Democratic,,33.1,False,False,False
1978,house,Illinois,IL,5,,John G. Fary,Democratic,,84.0,True,True,False
1978,house,Illinois,IL,5,,Joseph A. Barracca,Republican,,16.0,False,False,False
1978,house,Illinois,IL,6,,Henry Hyde,Republican,,66.2,True,True,False
1978,house,Illinois,IL,6,,Jeanne P. Quinn,Democratic,,33.8,False,False,False
1978,house,Illinois,IL,7,,Cardiss Collins,Democratic,,86.3,True,True,False
1978,house,Illinois,IL,7,,James C. Holt,Republican,,13.7,False,False,False
1978,house,Illinois,IL,8,,Dan Rostenkowski,Democratic,,86.0,True,True,False
1978,house,Illinois,IL,8,,Carl C. LoDico,Republican,,14.0,False,False,False
1978,house,Illinois,IL,9,,Sidney R. Yates,Democratic,,75.3,True,True,True
1978,house,Illinois,IL,9,,John M. Collins,Republican,,24.7,False,False,True
1978,house,Illinois,IL,10,,Abner Mikva,Democratic,,50.2,True,True,False
1978,house,Illinois,IL,10,,John Porter,Republican,,49.8,False,False,False
1978,house,Illinois,IL,11,,Frank Annunzio,Democratic,,73.7,True,True,False
1978,house,Illinois,IL,11,,John Hoeger,Republican,,26.3,False,False,False
1978,house,Illinois,IL,12,,Phil Crane,Republican,,79.5,True,True,False
1978,house,Illinois,IL,12,,Gilbert Bogen,Democratic,,20.5,False,False,False
1978,house,Illinois,IL,13,,Robert McClory,Republican,,61.2,True,True,False
1978,house,Illinois,IL,13,,Frederick J. Steffen,Democratic,,38.8,False,False,False
1978,house,Illinois,IL,14,,John N. Erlenborn,Republican,,75.1,True,True,False
1978,house,Illinois,IL,14,,James A. Romanyak,Democratic,,24.9,False,False,False
1978,house,Illinois,IL,15,,Tom Corcoran,Republican,,62.4,True,True,False
1978,house,Illinois,IL,15,,Tim Lee Hall,Democratic,,37.6,False,False,False
1978,house,Illinois,IL,16,,John B. Anderson,Republican,,65.5,True,True,False
1978,house,Illinois,IL,16,,Ernest W. Dahlin,Democratic,,34.5,False,False,False
1978,house,Illinois,IL,17,,George M. O'Brien,Republican,,70.6,True,True,False
1978,house,Illinois,IL,17,,Clifford J. Sinclair,Democratic,,29.4,False,False,False
1978,house,Illinois,IL,18,,Robert H. Michel,Republican,,65.9,True,True,False
1978,house,Illinois,IL,18,,Virgil R. Grunkmeyer,Democratic,,34.1,False,False,False
1978,house,Illinois,IL,19,,Tom Railsback,Republican,,100.0,True,True,False
1978,house,Illinois,IL,20,,Paul Findley,Republican,,69.6,True,True,False
1978,house,Illinois,IL,20,,Victor Roberts,Democratic,,30.4,False,False,False
1978,house,Illinois,IL,21,,Ed Madigan,Republican,,78.3,True,True,False
1978,house,Illinois,IL,21,,Ken Baughman,Democratic,,21.7,False,False,False
1978,house,Illinois,IL,22,,Dan Crane,Republican,,54.0,True,False,True
1978,house,Illinois,IL,22,,Terry L. Bruce,Democratic,,46.0,False,False,True
1978,house,Illinois,IL,23,,Melvin Price,Democratic,,74.2,True,True,False
1978,house,Illinois,IL,23,,Daniel J. Stack,Republican,,25.8,False,False,False
1978,house,Illinois,IL,24,,Paul Simon,Democratic,,65.6,True,True,False
1978,house,Illinois,IL,24,,John T. Anderson,Republican,,34.4,False,False,False
1978,house,Indiana,IN,1,,Adam Benjamin Jr.,Democratic,,80.3,True,True,False
1978,house,Indiana,IN,1,,Owen W. Crumpacker,Republican,,19.3,False,False,False
1978,house,Indiana,IN,1,,Christopher Martinson,Unknown,,0.4,False,False,False
1978,house,Indiana,IN,2,,Floyd Fithian,Democratic,,56.5,True,True,False
1978,house,Indiana,IN,2,,Jay Philip Oppenheim,Republican,,36.2,False,False,False
1978,house,Indiana,IN,2,,William Costas,Independent,,6.4,False,False,False
1978,house,Indiana,IN,2,,James Hensley Logan,American Independent,,0.8,False,False,False
1978,house,Indiana,IN,3,,John Brademas,Democratic,,55.5,True,True,False
1978,house,Indiana,IN,3,,Thomas L. Thorson,Republican,,43.3,False,False,False
1978,house,Indiana,IN,3,,R. Craig Fisher,Unknown,,1.2,False,False,False
1978,house,Indiana,IN,4,,Dan Quayle,Republican,,64.4,True,True,False
1978,house,Indiana,IN,4,,John D. Walda,Democratic,,33.8,False,False,False
1978,house,Indiana,IN,4,,Terry Eugene Hively,American Independent,,1.9,False,False,False
1978,house,Indiana,IN,5,,Elwood Hillis,Republican,,67.6,True,True,False
1978,house,Indiana,IN,5,,Max Ervin Heiss,Democratic,,32.4,False,False,False
1978,house,Indiana,IN,6,,David W. Evans,Democratic,,52.2,True,True,False
1978,house,Indiana,IN,6,,David G. Crane,Republican,,47.6,False,False,False
1978,house,Indiana,IN,6,,John Williams Rothrock Jr.,Unknown,,0.2,False,False,False
1978,house,Indiana,IN,7,,John T. Myers,Republican,,56.3,True,True,False
1978,house,Indiana,IN,7,,Charlotte T. Zietlow,Democratic,,43.7,False,False,False
1978,house,Indiana,IN,8,,H. Joel Deckard,Republican,,52.0,True,False,False
1978,house,Indiana,IN,8,,David L. Cornwell,Democratic,,48.0,False,True,False
1978,house,Indiana,IN,9,,Lee H. Hamilton,Democratic,,65.6,True,True,False
1978,house,Indiana,IN,9,,Frank I. Hamilton Jr.,Republican,,34.4,False,False,False
1978,house,Indiana,IN,10,,Philip Sharp,Democratic,,56.1,True,True,False
1978,house,Indiana,IN,10,,Bill Frazier,Republican,,42.8,False,False,False
1978,house,Indiana,IN,10,,George W. Ames,American Independent,,1.1,False,False,False
1978,house,Indiana,IN,11,,Andrew Jacobs Jr.,Democratic,,57.2,True,True,False
1978,house,Indiana,IN,11,,Charles E. Bosma,Republican,,42.6,False,False,False
1978,house,Indiana,IN,11,,Henry Slubowski,Unknown,,0.1,False,False,False
1978,house,Iowa,IA,1,,Jim Leach,Republican,,63.5,True,True,False
1978,house,Iowa,IA,1,,Richard E. Myers,Democratic,,35.8,False,False,False
1978,house,Iowa,IA,1,,William R. Douglas,Socialist,,0.8,False,False,False
1978,house,Iowa,IA,2,,Tom Tauke,Republican,,52.3,True,False,False
1978,house,Iowa,IA,2,,Mike Blouin,Democratic,,47.1,False,True,False
1978,house,Iowa,IA,2,,James D. Roberson,Independent,,0.6,False,False,False
1978,house,Iowa,IA,3,,Chuck Grassley,Republican,,74.8,True,True,False
1978,house,Iowa,IA,3,,John Knudson,Democratic,,25.2,False,False,False
1978,house,Iowa,IA,4,,Neal Smith,Democratic,,64.7,True,True,False
1978,house,Iowa,IA,4,,Charles E. Minor,Republican,,35.3,False,False,False
1978,house,Iowa,IA,5,,Tom Harkin,Democratic,,58.9,True,True,False
1978,house,Iowa,IA,5,,Julian B. Garrett,Republican,,41.1,False,False,False
1978,house,Iowa,IA,6,,Berkley Bedell,Democratic,,66.3,True,True,False
1978,house,Iowa,IA,6,,Willis Edgar Junker,Republican,,33.7,False,False,False
1978,house,Kansas,KS,1,,Keith Sebelius,Republican,,100.0,True,True,False
1978,house,Kansas,KS,2,,Jim Jeffries,Republican,,52.0,True,False,False
1978,house,Kansas,KS,2,,Martha Keys,Democratic,,48.0,False,True,False
1978,house,Kansas,KS,3,,Larry Winn,Republican,,100.0,True,True,False
1978,house,Kansas,KS,4,,Dan Glickman,Democratic,,69.6,True,True,False
1978,house,Kansas,KS,4,,James Paul Litsey,Republican,,30.4,False,False,False
1978,house,Kansas,KS,5,,Bob Whittaker,Republican,,57.0,True,False,True
1978,house,Kansas,KS,5,,Donald L. Allegrucci,Democratic,,41.4,False,False,True
1978,house,Kansas,KS,5,,Jack C. Blackwell,Unknown,,1.6,False,False,True
1978,house,Kentucky,KY,1,,Carroll Hubbard,Democratic,,100.0,True,True,False
1978,house,Kentucky,KY,2,,William Natcher,Democratic,,100.0,True,True,False
1978,house,Kentucky,KY,3,,Romano Mazzoli,Democratic,,65.7,True,True,False
1978,house,Kentucky,KY,3,,Norbert Drummond Leveronne,Republican,,31.3,False,False,False
1978,house,Kentucky,KY,3,,Tom Beckham,Independent,,2.3,False,False,False
1978,house,Kentucky,KY,3,,James Burfeind,Unknown,,0.8,False,False,False
1978,house,Kentucky,KY,4,,Gene Snyder,Republican,,65.8,True,True,False
1978,house,Kentucky,KY,4,,George Clarke Martin,Democratic,,34.2,False,False,False
1978,house,Kentucky,KY,5,,Tim Lee Carter,Republican,,79.2,True,True,False
1978,house,Kentucky,KY,5,,Jesse M. Ramey,Democratic,,20.8,False,False,False
1978,house,Kentucky,KY,6,,Larry J. Hopkins,Republican,,50.6,True,False,False
1978,house,Kentucky,KY,6,,Charles T. Easterly,Democratic,,46.1,False,False,False
1978,house,Kentucky,KY,6,,Lloyd K. Rogers,American Independent,,3.2,False,False,False
1978,house,Kentucky,KY,7,,Carl D. Perkins,Democratic,,76.5,True,True,False
1978,house,Kentucky,KY,7,,Granville Thomas,Republican,,23.5,False,False,False
1978,house,Louisiana,LA,1,,Bob Livingston,Republican,,100.0,True,True,False
1978,house,Louisiana,LA,2,,Lindy Boggs,Democratic,,100.0,True,True,False
1978,house,Louisiana,LA,3,,Dave Treen,Republican,,100.0,True,True,False
1978,house,Louisiana,LA,4,,Buddy Leach,Democratic,,50.1,True,False,True
1978,house,Louisiana,LA,4,,James Hamilton Wilson,Republican,,49.9,False,False,True
1978,house,Louisiana,LA,5,,Jerry Huckaby,Democratic,,100.0,True,True,False
1978,house,Louisiana,LA,6,,Henson Moore,Republican,,100.0,True,True,False
1978,house,Louisiana,LA,7,,John Breaux,Democratic,,100.0,True,True,False
1978,house,Louisiana,LA,8,,Gillis William Long,Democratic,,100.0,True,True,False
